"User Name","Comment Date","Full Comment"
"anythngbutgm","November 2006"," Wasn't that one for the Mazda6? "
"lemko","November 2006"," ...the Lexus' automatic parking commercial with the stacks of champagne glasses. I'd have to see this feature for myself someday. "
"Karen_S","November 2006"," This Saturday, AutoScoop will be talking about cell phones while driving. As you know, we have a busy discussion on this ""Should Cell Phone Users be Singled Out"" http://townhall-talk.edmunds.com/direct/view/.f0f6321Tune-in to your local station - http://www.autoscoop.com/index_map.php or go to the AutoScoop site or listen live on the web https://www.radiomat.com/register.php?action=register&station=KLSXFMThe show is from 8am-1pm EST. Call-in toll-free at 1-877-444-1994 to sound-off about this issue on the radio. Be sure and mention your Forums username! "
"i_luv_toyota","November 2006"," The Lexus December to Remember ads are back.Time to cringe! "
"fintail","November 2006"," Phil Smart Mercedes has a small run of very annoying ads right now. They feature a lower-end cgi of a talking S-class and C-class. They talk to each other in boring prattle...in one episode they sing, which is very annoying. The C-class seems to be either a male or female, the S-class is a male. There's one spot where they give catcalls to a passing car, which strangely enough appears to be a Porsche Carrera GT. Odd that they didn't use a MB model of some kind. Strange ads.The Lexus ones have infiltrated this area too, even in print. "
"british_rover","November 2006"," Saw my first one today.UghhhHave you seen the new Range Rover commercial with the sand drawing??Very neat. "
"i_luv_toyota","November 2006"," ""Have you seen the new Range Rover commercial with the sand drawing?? Very neat.""I'm afraid I haven't seen that one yet. I'll definately be on the lookout for it.Sounds pretty cool. "
"british_rover","November 2006"," Ahh just click Here and then click on the Range RoverWill bring up a documentary on sand drawing and the commercial.Also check Youtube... http://www.youtube.com/watch?v=xOrxNDDYQKM "
"ateixeira","November 2006"," Not sure I like it. It's too long, for starters.More importantly, the art work doesn't match the car. Rovers are boxy and the art was mostly circles. OK, the headlights, but that's about it.Plus the artist doesn't look like he could even afford a Rover. -juice "
"british_rover","November 2006"," That was the documentary about the sand drawings. I can't find the actual commercial online anywhere. The commercial it self is only about 30-45 seconds long and they use the Range Rover to get up to the top of the cliff so you can see the design. "
"ateixeira","November 2006"," Is the actual ad in one of the links above?-juice "
"british_rover","November 2006"," Eehh I thought it was but the only show bits and parts from the ad and not the whole thing. "
"fintail","November 2006"," I don't care for the concept, honestly. I don't see what the art has to do with the cars. Of course, those who blow 90K++ on a S/C RR probably blow similar money on pricey questionable art and see themselves as art enthusiasts, so I am sure there's a target market there. "
"i_luv_toyota","December 2006"," Finally saw the ad on an NYC TV station (WPIX). Have yet to see it on a CT station.At first the ad didn't make much sense, but after looking at the documentary, it's definately makes more sense now.Overall, I felt the ad to be a good one. I also thought the sand drawings were pretty cool, too. "
"odie6l","December 2006"," I just saw the H3 commercial where the thing drives into the water and becomes a sub. Kinda neat.OdieOdie's Carspace "
"john_324","December 2006"," Saw the ""in my day"" Lexus ad for the first time the other day.Clever ad concept to be sure, but it makes me dislike Lexus and Lexus owners even more. ""Yeah, I can't believe I once had to have actual driving skils to operate a car..."" I can't recall who said it, but the comment about Lexuses being for people who hate cars is spot-on... "
"stickguy","December 2006"," Thanks to Lexus, I won't forget!Hard to believe, but I think the december to remember ads are even more obnoxious than before. And that is saying a lot. "
"odie6l","December 2006"," I just noticed the new Mercedes add with Santa carving out the MB. I'm glad it didn't have a Giant Red Bow on the top of it.OdieOdie's Carspace "
"fintail","December 2006"," The Kia 'So Long Farewell"" commercial is probably one of the worst things on the planet. "
"seminole_kev","December 2006"," Like every year, put those obnoxious, giving the car as a Christmas gift, Lexus commercials on the list. Grrrrrrrrrrr "
"fintail","December 2006"," One of the good things about Christmas being over...those commercials are soon to end for awhile. "
"scscars","December 2006"," The BMW commercial with the obnoxious screaming kids opening their Christmas presents has got to go...and soon! Fintail, we just got the Kia ""Sound of Music"" commercial in Chicago yesterday. It is truly the pits. :P Also, am I the only one noticing that with all of the problems that Ford is having, they have commercials with the song ""Lets Get It Started!"" Subliminal engine issues going on there? "
"explorerx4","January 2007"," in chicago, replicating a couple of movies. part 'french connection' part(i forget which one), with a car driving out of a parking garage into the chicago river.pretty much all period vehicles in the commercial. awesome!found it!allstate commercial "
"john_324","January 2007"," That's a great ad! Nice find! :shades: BTW it's the original French Connection, plus the car plummeting from Marina Towers' parking garage is out of ""The Hunter"", Steve McQueen's last movie...  "
"explorerx4","January 2007"," i knew it was the original french connection, but i couldn't remember what movie the parking garage scene was from. i wasn't sure if it was a steve mcqueen or steven segal movie. thanks for that.  "
"john_324","January 2007"," What's really cool I think is how accurately it mimics the shots from the French Connection...the detective stopping the car in the middle of the street, the sliding turn.If I didn't already have Allstate, I'd consider changing insurance...  "
"explorerx4","January 2007"," i appreciated the effort put into that commerical! "
"smittynyc","January 2007"," There is absolutely no chance that I'll ever ""put Mercury on my list."" However, I will seek Mercury's advice if I ever need a fetching TV spokeswoman to sell a product. She is a keeper. "
"british_rover","January 2007"," That actress was on the Spike TV show Blade.She was actually very good in that show. Those comercials don't do her justice. "
