"User Name","Comment Date","Full Comment"
"fintail","May 2010"," Local Hyundai dealer has a self-made TV spot about the 2011 Sonata, saying it is both great and can be had for under 20K. But, they use a pic of a 2010 model. Does anyone proofread this stuff? "
"ateixeira","May 2010"," Cadillac had a good one a while ago that showed off the magnetic ride control. It compared the ride of a Seville (IIRC) to competitors on very bumpy roads.Practical, sure, but not very sexy. No sizzle. "
"i_luv_toyota","May 2010"," Seems like to me that Ford is on a tear with advertising these days. Between Mike Rowe swapping rides, Lincolns ""taking off,"" and the new 2011 Mustang V6, they've taken what seems to be the lion's share of car ads on TV.I can't escape them no matter what I'm watching! "
"ateixeira","May 2010"," They even got American Idol to sing about their cars in ads. "
"xrunner2","May 2010"," Except for a brief drive on the Blue Ridge Parkway a while ago, I don't know where the car companies think this fantasy land is.... Been on there a couple of times and it is a great experience. Many car commercials are stupid, showing cars in the desert kicking up dust, sliding sideways. Very dumb. How about realistic commercials showing cars arriving at nice restaurants with nice backgrounds, cars in the classic US national park scenes driving at ""legal"" speeds and in control, not sliding sideways. If we want to see REAL driving dynamics, we can watch NASCAR, IRL and F1. The guys in control of advertising budgets at car companies are apparently jerks. "
"snakeweasel","May 2010"," How about realistic commercials You mean like being stuck in traffic or being stuck behind some clown who apparently doesn't know that the long thin pedal is the gas?cars in the classic US national park scenes driving at ""legal"" speeds and in controlLast time I was in a national park (last summer) I got stuck behind a motor home doing 10-15 under the limit that slowed down to look at any little thing alongside the road. That wouldn't make a very good car commercial. "
"euphonium","May 2010"," That is to be expected when sauntering side roads in National Parks. Be NOT in a hurry, but patient with others driving motor coaches - many of whom are veterans.  "
"fintail","May 2010"," I've always been irked by dark colored cars in commercials driving on shiny wet roads in the sun. From my experience, the car will look clean for about 15 seconds after the sun comes out, then will look filthy.On the commercial note, I like the new Accord commercial that shows the different generations of cars...but I LOATHE the song that plays during the spot. "
"fintail","May 2010"," Civil War veterans and sometimes even War of 1812 veterans :shades: Of course, if you're driving through a national park and you're really in a hurry, you're doing it wrong. "
"snakeweasel","May 2010"," Yeah, but if you have a growing line of cars behind you wouldn't you thing the courteous thing to do is to pull over and let them pass? "
"snakeweasel","May 2010"," Of course, if you're driving through a national park and you're really in a hurry, you're doing it wrong.There are some National parks where the main road through it is just another US highway with normal traffic going over it. "
"roadburner","May 2010"," Yeah, but if you have a growing line of cars behind you wouldn't you think the courteous thing to do is to pull over and let them pass? No way! When Paw-Paw is at the helm of his Winnebozo HE sets the speed limit!!! :P "
"euphonium","May 2010"," When in a NP, usually those people in following vehicles, evacuate with cameras to take pictures of the same 4 legged animal. They visit with each other, share a beer or two, and finally after the herd runs off, the human herd disperses too, until the next time Granpa Geezer sees an animule.  "
"stever","May 2010"," wouldn't you thing the courteous thing to do is to pull over and let them pass?I ""lost"" 15 minutes of my life last weekend in Yellowstone thanks to discourteous beasts. See more Car Pictures at CarSpace.com "
"i_luv_toyota","June 2010"," ""On the commercial note, I like the new Accord commercial that shows the different generations of cars...but I LOATHE the song that plays during the spot""I was going to mention this ad a while back but didn't have time.I definitely agree with you on the song. It's very grating on the senses.""I'm one, I'm two..."" Ugh!Luckily it's been absent from the airwaves for a bit. Hope it stays that way, or Honda at least finds different music for it. "
"fintail","June 2010"," I think that song is somehow trying to lure in a younger female demographic...I can't imagine it attracting a male. Shame, as I love heritage themed ads, but the noise can set it back. I just saw it no later than last weekend.I think Toyota's ""we're still the best"" themed ads are a little smarmy too. "
"michaellno","June 2010"," If you're a fan of Top Gear, you might like these:Hyundai #1Hyundai #2Of course, the satire is lost if you don't watch the show.I, OTOH, found them hilarious. "
"fintail","June 2010"," Those are pretty creative...I have to imagine the BBC gave them the go-ahead there too, if not...lawyers could profit.And I guess its a way to show one of those things winning a race too :shades: "
"ateixeira","June 2010"," Pretty clever.Their soccer ads are decent, as well. The one with the widow and the Portugal fan is my favorite. "
"michaellno","June 2010"," I have to imagine the BBC gave them the go-ahead there too, if not...lawyers could profit. Since the next ""season"" of TG starts on Sunday in the UK, I wonder if the guys will have any comment on those commercials.Wouldn't surprise me in the least, given how irreverent they are. "
"fintail","June 2010"," I saw the annoying Honda song ad this morning around 0500...luckily I could mute the TV fast.I think Toyota ads and locally made Hyunkia ads constitute 80% of the car commercials in this area. "
"lemko","June 2010"," Though it's unlikely I'd by a Jeep or any other SUV, I like the message, ""We were once a country that built things..."" Yeah, WERE!  "
"ateixeira","June 2010"," Hyundai is sponsoring the World Cup so I've been seeing tons of those. They're mixed but the message on loyalty is definitely getting across. "
"tallman1","June 2010"," I saw the annoying Honda song ad this morning around 0500Funny... I like that song.  "
"kplacer","June 2010"," Singing opera... dear lord... just when you thought it couldn't get any worse, it does. "
